Idx,Specie,File,Validation,Suggested Specie,Comment
1596,Whistle,channelA_2025-03-21_20-54-59_922_927_0.52.WAV,-100, ,
1597,Whistle,channelA_2025-03-21_21-16-50_1045_1050_0.8.WAV,-100, ,
1598,Whistle,channelA_2025-03-21_21-16-50_1054_1059_0.59.WAV,-100, ,
1599,Whistle,channelA_2025-03-21_21-16-50_1078_1083_0.51.WAV,-100, ,
1600,Whistle,channelA_2025-03-21_21-16-50_1084_1089_0.92.WAV,-100, ,
1601,Whistle,channelA_2025-03-21_21-16-50_1090_1095_0.84.WAV,-100, ,
1602,Whistle,channelA_2025-03-21_21-16-50_1093_1098_0.96.WAV,-100, ,
1603,Whistle,channelA_2025-03-21_21-16-50_1102_1107_0.77.WAV,-100, ,
1604,Whistle,channelA_2025-03-21_21-16-50_1183_1188_0.94.WAV,-100, ,
1605,Whistle,channelA_2025-03-21_21-16-50_1186_1191_0.65.WAV,-100, ,
1606,Whistle,channelA_2025-03-21_21-16-50_1189_1194_0.85.WAV,-100, ,
1607,Whistle,channelA_2025-03-21_21-16-50_1195_1200_0.53.WAV,-100, ,
1608,Whistle,channelA_2025-03-21_21-16-50_1279_1284_0.88.WAV,-100, ,
1609,Whistle,channelA_2025-03-21_21-16-50_217_222_0.73.WAV,-100, ,
1610,Whistle,channelA_2025-03-21_21-16-50_220_225_0.79.WAV,-100, ,
1611,Whistle,channelA_2025-03-21_21-16-50_283_288_0.93.WAV,-100, ,
1612,Whistle,channelA_2025-03-21_21-16-50_286_291_0.96.WAV,-100, ,
1613,Whistle,channelA_2025-03-21_21-16-50_292_297_0.73.WAV,-100, ,
1614,Whistle,channelA_2025-03-21_21-16-50_295_300_0.96.WAV,-100, ,
1615,Whistle,channelA_2025-03-21_21-16-50_298_303_0.8.WAV,-100, ,
1616,Whistle,channelA_2025-03-21_21-16-50_304_309_0.93.WAV,-100, ,
1617,Whistle,channelA_2025-03-21_21-16-50_307_312_0.89.WAV,-100, ,
1618,Whistle,channelA_2025-03-21_21-16-50_313_318_0.95.WAV,-100, ,
1619,Whistle,channelA_2025-03-21_21-16-50_316_321_0.8.WAV,-100, ,
1620,Whistle,channelA_2025-03-21_21-16-50_349_354_0.68.WAV,-100, ,
1621,Whistle,channelA_2025-03-21_21-16-50_484_489_0.56.WAV,-100, ,
1622,Whistle,channelA_2025-03-21_21-16-50_487_492_0.88.WAV,-100, ,
1623,Whistle,channelA_2025-03-21_21-16-50_490_495_0.86.WAV,-100, ,
1624,Whistle,channelA_2025-03-21_21-16-50_526_531_0.54.WAV,-100, ,
1625,Whistle,channelA_2025-03-21_21-16-50_529_534_0.92.WAV,-100, ,
1626,Whistle,channelA_2025-03-21_21-16-50_538_543_0.59.WAV,-100, ,
1627,Whistle,channelA_2025-03-21_21-16-50_541_546_0.55.WAV,-100, ,
1628,Whistle,channelA_2025-03-21_21-16-50_565_570_0.54.WAV,-100, ,
1629,Whistle,channelA_2025-03-21_21-16-50_577_582_0.82.WAV,-100, ,
1630,Whistle,channelA_2025-03-21_21-16-50_607_612_0.98.WAV,-100, ,
1631,Whistle,channelA_2025-03-21_21-16-50_610_615_0.93.WAV,-100, ,
1632,Whistle,channelA_2025-03-21_21-16-50_613_618_0.93.WAV,-100, ,
1633,Whistle,channelA_2025-03-21_21-16-50_616_621_0.69.WAV,-100, ,
1634,Whistle,channelA_2025-03-21_21-16-50_619_624_0.54.WAV,-100, ,
1635,Whistle,channelA_2025-03-21_21-16-50_622_627_0.92.WAV,-100, ,
1636,Whistle,channelA_2025-03-21_21-16-50_637_642_0.62.WAV,-100, ,
1637,Whistle,channelA_2025-03-21_21-16-50_640_645_0.74.WAV,-100, ,
1638,Whistle,channelA_2025-03-21_21-16-50_646_651_0.85.WAV,-100, ,
1639,Whistle,channelA_2025-03-21_21-16-50_655_660_0.58.WAV,-100, ,
1640,Whistle,channelA_2025-03-21_21-16-50_658_663_0.69.WAV,-100, ,
1641,Whistle,channelA_2025-03-21_21-16-50_685_690_0.92.WAV,-100, ,
1642,Whistle,channelA_2025-03-21_21-16-50_775_780_0.97.WAV,-100, ,
1643,Whistle,channelA_2025-03-21_21-16-50_778_783_0.97.WAV,-100, ,
1644,Whistle,channelA_2025-03-21_21-16-50_781_786_0.79.WAV,-100, ,
1645,Whistle,channelA_2025-03-21_21-16-50_784_789_0.65.WAV,-100, ,
1646,Whistle,channelA_2025-03-21_21-16-50_790_795_0.57.WAV,-100, ,
1647,Whistle,channelA_2025-03-21_21-16-50_838_843_0.76.WAV,-100, ,
1648,Whistle,channelA_2025-03-21_21-16-50_886_891_0.53.WAV,-100, ,
1649,Whistle,channelA_2025-03-21_21-16-50_889_894_0.79.WAV,-100, ,
1650,Whistle,channelA_2025-03-21_21-16-50_892_897_0.91.WAV,-100, ,
1651,Whistle,channelA_2025-03-21_21-16-50_895_900_0.79.WAV,-100, ,
1652,Whistle,channelA_2025-03-21_21-16-50_898_903_0.52.WAV,-100, ,
1653,Whistle,channelA_2025-03-21_21-16-50_910_915_0.55.WAV,-100, ,
1654,Whistle,channelA_2025-03-21_21-16-50_976_981_0.76.WAV,-100, ,
1655,Whistle,channelA_2025-03-21_21-16-50_991_996_0.56.WAV,-100, ,
1656,Whistle,channelA_2025-03-21_21-16-50_997_1002_0.76.WAV,-100, ,
1657,Whistle,channelA_2025-03-21_21-38-41_121_126_0.8.WAV,-100, ,
1658,Whistle,channelA_2025-03-21_21-38-41_1225_1230_0.65.WAV,-100, ,
1659,Whistle,channelA_2025-03-21_21-38-41_124_129_0.52.WAV,-100, ,
1660,Whistle,channelA_2025-03-21_21-38-41_1300_1305_0.8.WAV,-100, ,
1661,Whistle,channelA_2025-03-21_21-38-41_1303_1308_0.98.WAV,-100, ,
1662,Whistle,channelA_2025-03-21_21-38-41_166_171_0.72.WAV,-100, ,
1663,Whistle,channelA_2025-03-21_21-38-41_187_192_0.58.WAV,-100, ,
1664,Whistle,channelA_2025-03-21_21-38-41_202_207_0.58.WAV,-100, ,
1665,Whistle,channelA_2025-03-21_21-38-41_274_279_0.75.WAV,-100, ,
1666,Whistle,channelA_2025-03-21_21-38-41_280_285_0.77.WAV,-100, ,
1667,Whistle,channelA_2025-03-21_21-38-41_283_288_0.63.WAV,-100, ,
1668,Whistle,channelA_2025-03-21_21-38-41_313_318_0.52.WAV,-100, ,
1669,Whistle,channelA_2025-03-21_21-38-41_316_321_0.88.WAV,-100, ,
1670,Whistle,channelA_2025-03-21_21-38-41_319_324_0.66.WAV,-100, ,
1671,Whistle,channelA_2025-03-21_21-38-41_382_387_0.77.WAV,-100, ,
1672,Whistle,channelA_2025-03-21_21-38-41_487_492_0.6.WAV,-100, ,
1673,Whistle,channelA_2025-03-21_21-38-41_490_495_0.65.WAV,-100, ,
1674,Whistle,channelA_2025-03-21_21-38-41_493_498_0.78.WAV,-100, ,
1675,Whistle,channelA_2025-03-21_21-38-41_496_501_0.78.WAV,-100, ,
1676,Whistle,channelA_2025-03-21_21-38-41_499_504_0.89.WAV,-100, ,
1677,Whistle,channelA_2025-03-21_21-38-41_505_510_0.89.WAV,-100, ,
1678,Whistle,channelA_2025-03-21_21-38-41_514_519_0.89.WAV,-100, ,
1679,Whistle,channelA_2025-03-21_21-38-41_517_522_0.63.WAV,-100, ,
1680,Whistle,channelA_2025-03-21_21-38-41_520_525_0.56.WAV,-100, ,
1681,Whistle,channelA_2025-03-21_21-38-41_568_573_0.91.WAV,-100, ,
1682,Whistle,channelA_2025-03-21_21-38-41_607_612_0.91.WAV,-100, ,
1683,Whistle,channelA_2025-03-21_21-38-41_610_615_0.63.WAV,-100, ,
1684,Whistle,channelA_2025-03-21_21-38-41_616_621_0.76.WAV,-100, ,
1685,Whistle,channelA_2025-03-21_21-38-41_619_624_0.74.WAV,-100, ,
1686,Whistle,channelA_2025-03-21_21-38-41_658_663_0.56.WAV,-100, ,
1687,Whistle,channelA_2025-03-21_21-38-41_661_666_0.83.WAV,-100, ,
1688,Whistle,channelA_2025-03-21_21-38-41_670_675_0.79.WAV,-100, ,
1689,Whistle,channelA_2025-03-21_21-38-41_673_678_0.92.WAV,-100, ,
1690,Whistle,channelA_2025-03-21_21-38-41_676_681_0.5.WAV,-100, ,
1691,Whistle,channelA_2025-03-21_21-38-41_679_684_0.74.WAV,-100, ,
1692,Whistle,channelA_2025-03-21_21-38-41_67_72_0.57.WAV,-100, ,
1693,Whistle,channelA_2025-03-21_21-38-41_763_768_0.52.WAV,-100, ,
1694,Whistle,channelA_2025-03-21_21-38-41_883_888_0.9.WAV,-100, ,
1695,Whistle,channelA_2025-03-21_21-38-41_886_891_0.61.WAV,-100, ,
1696,Whistle,channelA_2025-03-21_22-00-32_1000_1005_0.74.WAV,-100, ,
1697,Whistle,channelA_2025-03-21_22-00-32_1003_1008_0.87.WAV,-100, ,
1698,Whistle,channelA_2025-03-21_22-00-32_1033_1038_0.86.WAV,-100, ,
1699,Whistle,channelA_2025-03-21_22-00-32_1036_1041_0.66.WAV,-100, ,
1700,Whistle,channelA_2025-03-21_22-00-32_1039_1044_0.63.WAV,-100, ,
1701,Whistle,channelA_2025-03-21_22-00-32_1042_1047_0.93.WAV,-100, ,
1702,Whistle,channelA_2025-03-21_22-00-32_1054_1059_0.9.WAV,-100, ,
1703,Whistle,channelA_2025-03-21_22-00-32_1057_1062_0.89.WAV,-100, ,
1704,Whistle,channelA_2025-03-21_22-00-32_1066_1071_0.95.WAV,-100, ,
1705,Whistle,channelA_2025-03-21_22-00-32_10_15_0.59.WAV,-100, ,
1706,Whistle,channelA_2025-03-21_22-00-32_1111_1116_0.77.WAV,-100, ,
1707,Whistle,channelA_2025-03-21_22-00-32_1114_1119_0.97.WAV,-100, ,
1708,Whistle,channelA_2025-03-21_22-00-32_1117_1122_0.69.WAV,-100, ,
1709,Whistle,channelA_2025-03-21_22-00-32_1120_1125_0.82.WAV,-100, ,
1710,Whistle,channelA_2025-03-21_22-00-32_1153_1158_0.79.WAV,-100, ,
1711,Whistle,channelA_2025-03-21_22-00-32_1156_1161_0.79.WAV,-100, ,
1712,Whistle,channelA_2025-03-21_22-00-32_1276_1281_0.58.WAV,-100, ,
1713,Whistle,channelA_2025-03-21_22-00-32_1279_1284_0.81.WAV,-100, ,
1714,Whistle,channelA_2025-03-21_22-00-32_166_171_0.87.WAV,-100, ,
1715,Whistle,channelA_2025-03-21_22-00-32_184_189_0.61.WAV,-100, ,
1716,Whistle,channelA_2025-03-21_22-00-32_1_6_0.7.WAV,-100, ,
1717,Whistle,channelA_2025-03-21_22-00-32_238_243_0.85.WAV,-100, ,
1718,Whistle,channelA_2025-03-21_22-00-32_241_246_0.84.WAV,-100, ,
1719,Whistle,channelA_2025-03-21_22-00-32_247_252_0.76.WAV,-100, ,
1720,Whistle,channelA_2025-03-21_22-00-32_262_267_0.85.WAV,-100, ,
1721,Whistle,channelA_2025-03-21_22-00-32_268_273_0.86.WAV,-100, ,
1722,Whistle,channelA_2025-03-21_22-00-32_274_279_0.95.WAV,-100, ,
1723,Whistle,channelA_2025-03-21_22-00-32_277_282_0.66.WAV,-100, ,
1724,Whistle,channelA_2025-03-21_22-00-32_289_294_0.91.WAV,-100, ,
1725,Whistle,channelA_2025-03-21_22-00-32_292_297_0.73.WAV,-100, ,
1726,Whistle,channelA_2025-03-21_22-00-32_298_303_0.84.WAV,-100, ,
1727,Whistle,channelA_2025-03-21_22-00-32_301_306_0.83.WAV,-100, ,
1728,Whistle,channelA_2025-03-21_22-00-32_310_315_0.54.WAV,-100, ,
1729,Whistle,channelA_2025-03-21_22-00-32_316_321_0.91.WAV,-100, ,
1730,Whistle,channelA_2025-03-21_22-00-32_319_324_0.98.WAV,-100, ,
1731,Whistle,channelA_2025-03-21_22-00-32_322_327_0.68.WAV,-100, ,
1732,Whistle,channelA_2025-03-21_22-00-32_361_366_0.92.WAV,-100, ,
1733,Whistle,channelA_2025-03-21_22-00-32_367_372_0.99.WAV,-100, ,
1734,Whistle,channelA_2025-03-21_22-00-32_370_375_0.7.WAV,-100, ,
1735,Whistle,channelA_2025-03-21_22-00-32_373_378_0.87.WAV,-100, ,
1736,Whistle,channelA_2025-03-21_22-00-32_376_381_0.87.WAV,-100, ,
1737,Whistle,channelA_2025-03-21_22-00-32_379_384_0.85.WAV,-100, ,
1738,Whistle,channelA_2025-03-21_22-00-32_385_390_0.89.WAV,-100, ,
1739,Whistle,channelA_2025-03-21_22-00-32_388_393_0.69.WAV,-100, ,
1740,Whistle,channelA_2025-03-21_22-00-32_415_420_0.8.WAV,-100, ,
1741,Whistle,channelA_2025-03-21_22-00-32_418_423_0.51.WAV,-100, ,
1742,Whistle,channelA_2025-03-21_22-00-32_421_426_0.82.WAV,-100, ,
1743,Whistle,channelA_2025-03-21_22-00-32_424_429_0.84.WAV,-100, ,
1744,Whistle,channelA_2025-03-21_22-00-32_427_432_0.94.WAV,-100, ,
1745,Whistle,channelA_2025-03-21_22-00-32_451_456_0.99.WAV,-100, ,
1746,Whistle,channelA_2025-03-21_22-00-32_454_459_0.91.WAV,-100, ,
1747,Whistle,channelA_2025-03-21_22-00-32_457_462_0.61.WAV,-100, ,
1748,Whistle,channelA_2025-03-21_22-00-32_463_468_0.99.WAV,-100, ,
1749,Whistle,channelA_2025-03-21_22-00-32_466_471_0.98.WAV,-100, ,
1750,Whistle,channelA_2025-03-21_22-00-32_472_477_0.79.WAV,-100, ,
1751,Whistle,channelA_2025-03-21_22-00-32_493_498_0.88.WAV,-100, ,
1752,Whistle,channelA_2025-03-21_22-00-32_508_513_0.77.WAV,-100, ,
1753,Whistle,channelA_2025-03-21_22-00-32_529_534_0.67.WAV,-100, ,
1754,Whistle,channelA_2025-03-21_22-00-32_535_540_0.53.WAV,-100, ,
1755,Whistle,channelA_2025-03-21_22-00-32_604_609_0.68.WAV,-100, ,
1756,Whistle,channelA_2025-03-21_22-00-32_613_618_0.93.WAV,-100, ,
1757,Whistle,channelA_2025-03-21_22-00-32_619_624_0.55.WAV,-100, ,
1758,Whistle,channelA_2025-03-21_22-00-32_622_627_0.53.WAV,-100, ,
1759,Whistle,channelA_2025-03-21_22-00-32_625_630_0.55.WAV,-100, ,
1760,Whistle,channelA_2025-03-21_22-00-32_628_633_0.91.WAV,-100, ,
1761,Whistle,channelA_2025-03-21_22-00-32_631_636_0.89.WAV,-100, ,
1762,Whistle,channelA_2025-03-21_22-00-32_634_639_0.78.WAV,-100, ,
1763,Whistle,channelA_2025-03-21_22-00-32_640_645_0.86.WAV,-100, ,
1764,Whistle,channelA_2025-03-21_22-00-32_646_651_0.64.WAV,-100, ,
1765,Whistle,channelA_2025-03-21_22-00-32_649_654_0.91.WAV,-100, ,
1766,Whistle,channelA_2025-03-21_22-00-32_748_753_0.62.WAV,-100, ,
1767,Whistle,channelA_2025-03-21_22-00-32_751_756_0.66.WAV,-100, ,
1768,Whistle,channelA_2025-03-21_22-00-32_754_759_0.72.WAV,-100, ,
1769,Whistle,channelA_2025-03-21_22-00-32_757_762_0.73.WAV,-100, ,
1770,Whistle,channelA_2025-03-21_22-00-32_778_783_0.9.WAV,-100, ,
1771,Whistle,channelA_2025-03-21_22-00-32_787_792_0.73.WAV,-100, ,
1772,Whistle,channelA_2025-03-21_22-00-32_790_795_0.94.WAV,-100, ,
1773,Whistle,channelA_2025-03-21_22-00-32_823_828_0.88.WAV,-100, ,
1774,Whistle,channelA_2025-03-21_22-00-32_829_834_0.84.WAV,-100, ,
1775,Whistle,channelA_2025-03-21_22-00-32_835_840_0.85.WAV,-100, ,
1776,Whistle,channelA_2025-03-21_22-00-32_838_843_0.75.WAV,-100, ,
1777,Whistle,channelA_2025-03-21_22-00-32_844_849_0.74.WAV,-100, ,
1778,Whistle,channelA_2025-03-21_22-00-32_850_855_0.82.WAV,-100, ,
1779,Whistle,channelA_2025-03-21_22-00-32_853_858_0.9.WAV,-100, ,
1780,Whistle,channelA_2025-03-21_22-00-32_856_861_0.86.WAV,-100, ,
1781,Whistle,channelA_2025-03-21_22-00-32_862_867_0.78.WAV,-100, ,
1782,Whistle,channelA_2025-03-21_22-00-32_865_870_0.53.WAV,-100, ,
1783,Whistle,channelA_2025-03-21_22-00-32_874_879_0.94.WAV,-100, ,
1784,Whistle,channelA_2025-03-21_22-00-32_880_885_0.51.WAV,-100, ,
1785,Whistle,channelA_2025-03-21_22-00-32_898_903_0.54.WAV,-100, ,
1786,Whistle,channelA_2025-03-21_22-00-32_901_906_0.64.WAV,-100, ,
1787,Whistle,channelA_2025-03-21_22-00-32_904_909_0.97.WAV,-100, ,
1788,Whistle,channelA_2025-03-21_22-00-32_925_930_0.83.WAV,-100, ,
1789,Whistle,channelA_2025-03-21_22-00-32_928_933_0.97.WAV,-100, ,
1790,Whistle,channelA_2025-03-21_22-00-32_931_936_0.74.WAV,-100, ,
1791,Whistle,channelA_2025-03-21_22-00-32_934_939_0.7.WAV,-100, ,
1792,Whistle,channelA_2025-03-21_22-00-32_940_945_0.71.WAV,-100, ,
1793,Whistle,channelA_2025-03-21_22-00-32_961_966_0.67.WAV,-100, ,
1794,Whistle,channelA_2025-03-21_22-00-32_964_969_0.8.WAV,-100, ,
1795,Whistle,channelA_2025-03-21_22-00-32_970_975_0.76.WAV,-100, ,
1796,Whistle,channelA_2025-03-21_22-00-32_973_978_0.68.WAV,-100, ,
1797,Whistle,channelA_2025-03-21_22-00-32_976_981_0.77.WAV,-100, ,
1798,Whistle,channelA_2025-03-21_22-00-32_982_987_0.61.WAV,-100, ,
1799,Whistle,channelA_2025-03-21_22-00-32_985_990_0.95.WAV,-100, ,
1800,Whistle,channelA_2025-03-21_22-00-32_991_996_0.76.WAV,-100, ,
1801,Whistle,channelA_2025-03-21_22-00-32_994_999_0.61.WAV,-100, ,
1802,Whistle,channelA_2025-03-21_22-22-23_1006_1011_0.55.WAV,-100, ,
1803,Whistle,channelA_2025-03-21_22-22-23_1009_1014_0.88.WAV,-100, ,
1804,Whistle,channelA_2025-03-21_22-22-23_22_27_0.65.WAV,-100, ,
1805,Whistle,channelA_2025-03-21_22-22-23_403_408_0.67.WAV,-100, ,
1806,Whistle,channelA_2025-03-21_22-22-23_406_411_0.51.WAV,-100, ,
1807,Whistle,channelA_2025-03-21_22-22-23_430_435_0.61.WAV,-100, ,
1808,Whistle,channelA_2025-03-21_22-22-23_433_438_0.65.WAV,-100, ,
1809,Whistle,channelA_2025-03-21_22-22-23_442_447_0.65.WAV,-100, ,
1810,Whistle,channelA_2025-03-21_22-22-23_448_453_0.56.WAV,-100, ,
1811,Whistle,channelA_2025-03-21_22-22-23_649_654_0.64.WAV,-100, ,
1812,Whistle,channelA_2025-03-21_22-22-23_652_657_0.56.WAV,-100, ,
1813,Whistle,channelA_2025-03-21_22-22-23_655_660_0.52.WAV,-100, ,
1814,Whistle,channelA_2025-03-21_22-22-23_736_741_0.87.WAV,-100, ,
1815,Whistle,channelA_2025-03-21_22-22-23_739_744_0.7.WAV,-100, ,
1816,Whistle,channelA_2025-03-21_22-22-23_757_762_0.78.WAV,-100, ,
1817,Whistle,channelA_2025-03-21_22-22-23_760_765_0.59.WAV,-100, ,
1818,Whistle,channelA_2025-03-21_22-22-23_763_768_0.71.WAV,-100, ,
1819,Whistle,channelA_2025-03-21_22-22-23_796_801_0.71.WAV,-100, ,
1820,Whistle,channelA_2025-03-21_22-22-23_799_804_0.76.WAV,-100, ,
1821,Whistle,channelA_2025-03-21_22-22-23_802_807_0.55.WAV,-100, ,
1822,Whistle,channelA_2025-03-21_22-22-23_814_819_0.7.WAV,-100, ,
1823,Whistle,channelA_2025-03-21_22-22-23_817_822_0.74.WAV,-100, ,
1824,Whistle,channelA_2025-03-21_22-22-23_823_828_0.81.WAV,-100, ,
1825,Whistle,channelA_2025-03-21_22-22-23_826_831_0.96.WAV,-100, ,
1826,Whistle,channelA_2025-03-21_22-22-23_832_837_0.8.WAV,-100, ,
1827,Whistle,channelA_2025-03-21_22-22-23_835_840_0.82.WAV,-100, ,
1828,Whistle,channelA_2025-03-21_22-22-23_838_843_0.93.WAV,-100, ,
1829,Whistle,channelA_2025-03-21_22-22-23_841_846_0.75.WAV,-100, ,
1830,Whistle,channelA_2025-03-21_22-22-23_844_849_0.89.WAV,-100, ,
1831,Whistle,channelA_2025-03-21_22-22-23_847_852_0.64.WAV,-100, ,
1832,Whistle,channelA_2025-03-21_22-22-23_850_855_0.74.WAV,-100, ,
1833,Whistle,channelA_2025-03-21_22-22-23_853_858_0.9.WAV,-100, ,
1834,Whistle,channelA_2025-03-21_22-22-23_856_861_0.52.WAV,-100, ,
1835,Whistle,channelA_2025-03-21_22-22-23_859_864_0.92.WAV,-100, ,
1836,Whistle,channelA_2025-03-21_22-22-23_865_870_0.63.WAV,-100, ,
1837,Whistle,channelA_2025-03-21_22-22-23_868_873_0.73.WAV,-100, ,
1838,Whistle,channelA_2025-03-21_22-22-23_874_879_0.78.WAV,-100, ,
1839,Whistle,channelA_2025-03-21_22-22-23_877_882_0.67.WAV,-100, ,
1840,Whistle,channelA_2025-03-21_22-22-23_880_885_0.84.WAV,-100, ,
1841,Whistle,channelA_2025-03-21_22-22-23_883_888_0.95.WAV,-100, ,
1842,Whistle,channelA_2025-03-21_22-22-23_886_891_0.57.WAV,-100, ,
1843,Whistle,channelA_2025-03-21_22-22-23_913_918_0.57.WAV,-100, ,
1844,Whistle,channelA_2025-03-21_22-22-23_934_939_0.65.WAV,-100, ,
1845,Whistle,channelA_2025-03-21_22-22-23_940_945_0.53.WAV,-100, ,
1846,Whistle,channelA_2025-03-21_22-22-23_943_948_0.75.WAV,-100, ,
1847,Whistle,channelA_2025-03-21_22-44-14_1081_1086_0.82.WAV,-100, ,
1848,Whistle,channelA_2025-03-21_22-44-14_1084_1089_0.78.WAV,-100, ,
1849,Whistle,channelA_2025-03-21_22-44-14_1090_1095_0.54.WAV,-100, ,
1850,Whistle,channelA_2025-03-21_22-44-14_1210_1215_0.51.WAV,-100, ,
1851,Whistle,channelA_2025-03-21_22-44-14_1240_1245_0.67.WAV,-100, ,
1852,Whistle,channelA_2025-03-21_22-44-14_133_138_0.77.WAV,-100, ,
1853,Whistle,channelA_2025-03-21_22-44-14_451_456_0.8.WAV,-100, ,
1854,Whistle,channelA_2025-03-21_22-44-14_484_489_0.71.WAV,-100, ,
1855,Whistle,channelA_2025-03-21_22-44-14_901_906_0.93.WAV,-100, ,
1856,Whistle,channelA_2025-03-21_22-44-14_907_912_0.92.WAV,-100, ,
1857,Whistle,channelA_2025-03-21_23-06-05_349_354_0.62.WAV,-100, ,
1858,Whistle,channelA_2025-03-21_23-06-05_352_357_0.93.WAV,-100, ,
1859,Whistle,channelA_2025-03-21_23-06-05_355_360_0.7.WAV,-100, ,
1860,Whistle,channelA_2025-03-21_23-06-05_478_483_0.67.WAV,-100, ,
1861,Whistle,channelA_2025-03-21_23-06-05_481_486_0.74.WAV,-100, ,
1862,Whistle,channelA_2025-03-21_23-06-05_484_489_0.54.WAV,-100, ,
1863,Whistle,channelA_2025-03-21_23-06-05_487_492_0.62.WAV,-100, ,
1864,Whistle,channelA_2025-03-21_23-06-05_493_498_0.67.WAV,-100, ,
1865,Whistle,channelA_2025-03-21_23-06-05_721_726_0.7.WAV,-100, ,
1866,Whistle,channelA_2025-03-21_23-27-56_289_294_0.65.WAV,-100, ,
1867,Whistle,channelA_2025-03-21_23-27-56_298_303_0.74.WAV,-100, ,
1868,Whistle,channelA_2025-03-21_23-27-56_955_960_0.78.WAV,-100, ,
1869,Whistle,channelA_2025-03-21_23-49-47_562_567_0.94.WAV,-100, ,
1870,Whistle,channelA_2025-03-21_23-49-47_568_573_0.95.WAV,-100, ,
1871,Whistle,channelA_2025-03-21_23-49-47_571_576_0.65.WAV,-100, ,
1872,Whistle,channelA_2025-03-22_00-11-38_1234_1239_0.67.WAV,-100, ,
1873,Whistle,channelA_2025-03-22_00-11-38_640_645_0.54.WAV,-100, ,
1874,Whistle,channelA_2025-03-22_00-11-38_784_789_0.71.WAV,-100, ,
1875,Whistle,channelA_2025-03-22_00-33-29_1069_1074_0.59.WAV,-100, ,
1876,Whistle,channelA_2025-03-22_00-55-20_502_507_0.6.WAV,-100, ,
1877,Whistle,channelA_2025-03-22_01-17-11_370_375_0.66.WAV,-100, ,
1878,Whistle,channelA_2025-03-22_01-17-11_376_381_0.63.WAV,-100, ,
1879,Whistle,channelA_2025-03-22_01-17-11_694_699_0.67.WAV,-100, ,
1880,Whistle,channelA_2025-03-22_01-17-11_766_771_0.83.WAV,-100, ,
1881,Whistle,channelA_2025-03-22_02-00-53_1231_1236_0.94.WAV,-100, ,
1882,Whistle,channelA_2025-03-22_02-22-44_625_630_0.83.WAV,-100, ,
1883,Whistle,channelA_2025-03-22_02-22-44_628_633_0.51.WAV,-100, ,
1884,Whistle,channelA_2025-03-22_02-22-44_67_72_0.65.WAV,-100, ,
1885,Whistle,channelA_2025-03-22_02-22-44_76_81_0.75.WAV,-100, ,
1886,Whistle,channelA_2025-03-22_02-22-44_943_948_0.67.WAV,-100, ,
1887,Whistle,channelA_2025-03-22_02-22-44_946_951_0.71.WAV,-100, ,
1888,Whistle,channelA_2025-03-22_02-22-44_949_954_0.76.WAV,-100, ,
1889,Whistle,channelA_2025-03-22_03-50-08_268_273_0.52.WAV,-100, ,
1890,Whistle,channelA_2025-03-22_05-39-22_1033_1038_0.88.WAV,-100, ,
1891,Whistle,channelA_2025-03-22_05-39-22_1039_1044_0.64.WAV,-100, ,
1892,Whistle,channelA_2025-03-22_05-39-22_1045_1050_0.74.WAV,-100, ,
1893,Whistle,channelA_2025-03-22_05-39-22_400_405_0.81.WAV,-100, ,
1894,Whistle,channelA_2025-03-22_05-39-22_808_813_0.8.WAV,-100, ,
1895,Whistle,channelA_2025-03-22_05-39-22_811_816_0.86.WAV,-100, ,
1896,Whistle,channelA_2025-03-22_05-39-22_814_819_0.9.WAV,-100, ,
1897,Whistle,channelA_2025-03-22_05-39-22_817_822_0.96.WAV,-100, ,
1898,Whistle,channelA_2025-03-22_05-39-22_820_825_0.74.WAV,-100, ,
1899,Whistle,channelA_2025-03-22_05-39-22_847_852_0.74.WAV,-100, ,
1900,Whistle,channelA_2025-03-22_05-39-22_853_858_0.76.WAV,-100, ,
1901,Whistle,channelA_2025-03-22_05-39-22_856_861_0.84.WAV,-100, ,
1902,Whistle,channelA_2025-03-22_06-01-13_1015_1020_0.55.WAV,-100, ,
1903,Whistle,channelA_2025-03-22_06-01-13_1018_1023_0.64.WAV,-100, ,
1904,Whistle,channelA_2025-03-22_06-01-13_1057_1062_0.52.WAV,-100, ,
1905,Whistle,channelA_2025-03-22_06-01-13_1072_1077_0.91.WAV,-100, ,
1906,Whistle,channelA_2025-03-22_06-01-13_118_123_0.74.WAV,-100, ,
1907,Whistle,channelA_2025-03-22_06-01-13_655_660_0.83.WAV,-100, ,
1908,Whistle,channelA_2025-03-22_06-01-13_673_678_0.6.WAV,-100, ,
1909,Whistle,channelA_2025-03-22_06-01-13_931_936_0.64.WAV,-100, ,
1910,Whistle,channelA_2025-03-22_06-23-04_121_126_0.9.WAV,-100, ,
1911,Whistle,channelA_2025-03-22_06-23-04_448_453_0.57.WAV,-100, ,
1912,Whistle,channelA_2025-03-22_06-23-04_469_474_0.52.WAV,-100, ,
1913,Whistle,channelA_2025-03-22_06-23-04_472_477_0.52.WAV,-100, ,
1914,Whistle,channelA_2025-03-22_06-23-04_607_612_0.64.WAV,-100, ,
1915,Whistle,channelA_2025-03-22_06-44-54_172_177_0.73.WAV,-100, ,
1916,Whistle,channelA_2025-03-22_06-44-54_175_180_0.8.WAV,-100, ,
1917,Whistle,channelA_2025-03-22_06-44-54_499_504_0.67.WAV,-100, ,
